DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
4222.2002,85.163,80.439,157.4,2.709,119.396,19.686,20.87,18.392,3.702,19.4,9.803,1.065,108.635,1.019,0.172
4222.2998,84.846,80.378,157.42,2.709,117.111,19.163,21.065,18.529,3.665,19.605,9.756,1.067,108.756,1.089,0.159
4222.3999,84.471,80.325,157.421,2.709,115.61,18.774,21.267,18.646,3.654,19.865,9.663,1.105,108.903,1.144,0.15
4222.5,84.104,80.274,157.39,2.709,115.316,18.63,21.436,18.729,3.683,20.163,9.516,1.109,109.068,1.176,0.149
4222.6001,83.837,80.183,157.167,2.707,115.376,18.766,21.554,18.781,3.73,20.532,9.326,1.087,109.258,1.211,0.155
4222.7002,83.699,80.091,156.935,2.705,114.92,19.072,21.633,18.823,3.777,20.945,9.123,1.115,109.463,1.248,0.166
4222.7998,83.637,80.001,156.696,2.704,114.113,19.45,21.692,18.87,3.809,21.361,8.941,1.115,109.68,1.236,0.176
4222.8999,83.503,79.958,156.392,2.706,113.928,19.767,21.76,18.94,3.798,21.615,8.872,1.098,109.885,1.209,0.182
4223.0,83.21,79.915,156.153,2.708,114.478,19.975,21.862,19.041,3.745,21.692,8.937,1.099,110.053,1.164,0.184
4223.1001,82.783,79.872,155.976,2.709,115.244,20.119,22.003,19.17,3.666,21.602,9.113,1.111,110.185,1.087,0.188
4223.2002,82.353,79.875,155.842,2.706,115.571,20.239,22.152,19.298,3.587,21.417,9.327,1.078,110.278,0.987,0.195
4223.2998,82.055,79.895,155.767,2.703,115.687,20.309,22.256,19.381,3.497,21.164,9.584,1.11,110.374,0.857,0.2
4223.3999,81.943,79.935,155.758,2.7,116.207,20.277,22.284,19.393,3.39,20.832,9.89,1.11,110.474,0.755,0.201
4223.5,82.045,79.98,155.811,2.697,117.305,20.115,22.224,19.328,3.266,20.408,10.269,1.111,110.799,0.652,0.199
4223.6001,82.305,80.0,155.868,2.694,118.004,19.88,22.112,19.219,3.165,19.988,10.613,1.085,110.973,0.541,0.196
4223.7002,82.667,79.986,155.923,2.69,117.369,19.654,21.982,19.098,3.102,19.64,10.866,1.063,110.916,0.468,0.195
4223.7998,83.075,79.913,155.846,2.686,115.474,19.515,21.859,18.989,3.081,19.428,10.987,1.113,110.802,0.429,0.196
4223.8999,83.464,79.825,155.713,2.684,113.883,19.551,21.755,18.9,3.11,19.421,10.942,1.087,110.683,0.444,0.199
4224.0,83.788,79.725,155.514,2.684,113.653,19.756,21.672,18.83,3.193,19.662,10.728,1.062,110.568,0.558,0.205
4224.1001,84.013,79.735,155.54,2.686,114.806,19.987,21.61,18.776,3.317,20.128,10.369,1.069,110.164,0.717,0.209
4224.2002,84.1,79.796,155.946,2.686,116.446,20.022,21.57,18.739,3.431,20.587,10.021,1.112,109.832,0.925,0.208
4224.2998,84.02,79.922,157.062,2.687,117.729,19.813,21.551,18.72,3.52,20.96,9.736,1.111,109.765,1.119,0.201
4224.3999,83.744,80.07,157.292,2.687,118.31,19.455,21.546,18.712,3.586,21.227,9.518,1.063,109.756,1.306,0.191
4224.5,83.289,80.21,157.292,2.686,117.842,19.203,21.534,18.699,3.651,21.43,9.305,1.063,109.78,1.479,0.186
4224.6001,82.786,80.312,157.292,2.685,116.487,19.233,21.492,18.662,3.701,21.548,9.128,1.094,109.851,1.636,0.19
4224.7002,82.35,80.379,157.292,2.685,114.697,19.513,21.408,18.591,3.732,21.58,9.006,1.11,109.97,1.765,0.198
4224.7998,82.109,80.436,157.292,2.688,113.638,19.854,21.282,18.485,3.749,21.564,8.951,1.076,110.103,1.799,0.203
4224.8999,82.068,80.505,157.292,2.694,113.91,20.085,21.139,18.365,3.765,21.479,8.949,1.081,110.237,1.772,0.201
4225.0,82.204,80.613,156.955,2.702,115.315,20.13,20.999,18.247,3.785,21.242,9.002,1.104,110.301,1.708,0.193
4225.1001,82.478,80.747,156.559,2.706,117.086,20.003,20.886,18.159,3.794,20.91,9.103,1.118,110.315,1.598,0.185
4225.2002,82.808,80.921,156.559,2.707,118.377,19.833,20.826,18.124,3.792,20.59,9.218,1.128,110.243,1.404,0.181
4225.2998,83.125,81.097,156.559,2.704,118.894,19.672,20.836,18.156,3.772,20.334,9.339,1.15,110.142,1.168,0.181
4225.3999,83.365,81.26,156.559,2.7,118.472,19.482,20.939,18.27,3.74,20.07,9.474,1.157,110.024,1.038,0.179
4225.5,83.486,81.316,156.559,2.699,117.321,19.299,21.121,18.45,3.693,19.732,9.632,1.132,109.888,0.909,0.175
4225.6001,83.488,81.281,156.559,2.699,115.777,19.182,21.354,18.669,3.624,19.384,9.802,1.147,110.112,0.786,0.172
4225.7002,83.382,81.177,156.598,2.701,114.149,19.145,21.612,18.899,3.553,19.133,9.93,1.115,110.517,0.786,0.17
4225.7998,83.202,80.971,157.078,2.703,112.717,19.176,21.829,19.084,3.49,19.036,10.001,1.138,110.324,0.794,0.168
4225.8999,83.018,80.779,157.292,2.705,111.677,19.258,21.909,19.148,3.452,19.019,10.026,1.111,110.144,0.81,0.169
4226.0,82.909,80.605,157.292,2.706,111.423,19.427,21.744,19.01,3.436,19.003,10.037,1.157,109.975,0.854,0.173
4226.1001,82.988,80.574,157.292,2.707,112.114,19.787,21.277,18.629,3.457,18.966,10.028,1.127,109.811,0.871,0.183
4226.2002,83.266,80.634,157.047,2.705,113.29,20.243,20.668,18.13,3.512,18.932,9.982,1.126,109.229,0.858,0.198
4226.2998,83.693,80.781,156.567,2.701,114.721,20.616,20.09,17.647,3.578,18.919,9.919,1.112,108.249,0.792,0.211
4226.3999,84.139,80.993,156.086,2.696,116.294,20.781,19.714,17.314,3.66,18.887,9.844,1.156,108.075,0.729,0.22
4226.5,84.456,81.205,155.604,2.692,117.851,20.874,19.532,17.138,3.745,18.803,9.787,1.156,107.983,0.676,0.227
4226.6001,84.575,81.415,155.122,2.689,119.1,21.029,19.472,17.069,3.828,18.702,9.734,1.115,107.971,0.65,0.234
4226.7002,84.462,81.535,154.64,2.69,119.459,21.231,19.463,17.051,3.897,18.659,9.665,1.145,108.096,0.623,0.237
4226.7998,84.19,81.597,154.358,2.693,118.753,21.291,19.472,17.054,3.954,18.727,9.559,1.134,108.261,0.587,0.234
4226.8999,83.85,81.587,154.358,2.698,117.514,21.11,19.509,17.084,4.012,18.886,9.413,1.117,108.474,0.529,0.223
4227.0,83.54,81.492,154.358,2.701,116.646,20.771,19.593,17.173,4.063,19.065,9.272,1.149,108.684,0.467,0.211
4227.1001,83.334,81.385,154.358,2.701,116.565,20.491,19.741,17.343,4.096,19.224,9.17,1.111,108.89,0.404,0.205
4227.2002,83.228,81.278,154.358,2.699,116.943,20.33,19.967,17.597,4.108,19.336,9.117,1.111,109.087,0.342,0.204
4227.2998,83.165,81.174,154.358,2.696,117.435,20.25,20.315,17.942,4.106,19.39,9.109,1.115,109.324,0.281,0.205
4227.3999,83.057,81.051,154.358,2.694,117.788,20.134,20.814,18.38,4.095,19.374,9.135,1.155,109.592,0.222,0.203
4227.5,82.867,80.887,154.358,2.694,118.019,19.86,21.389,18.854,4.077,19.302,9.182,1.158,109.906,0.182,0.194
4227.6001,82.6,80.619,153.976,2.697,118.364,19.426,21.932,19.289,4.051,19.199,9.24,1.158,110.219,0.163,0.178
4227.7002,82.272,80.298,153.624,2.701,118.579,19.025,22.313,19.601,4.01,19.067,9.32,1.158,110.507,0.198,0.164
4227.7998,81.894,79.91,153.624,2.704,118.12,18.883,22.52,19.792,3.948,18.924,9.418,1.158,110.732,0.296,0.159
4227.8999,81.454,79.542,153.624,2.706,116.549,19.036,22.603,19.903,3.836,18.771,9.552,1.155,110.814,0.427,0.162
4228.0,80.965,79.208,153.624,2.708,113.793,19.281,22.662,20.003,3.685,18.706,9.68,1.11,110.84,0.586,0.167
4228.1001,80.487,78.97,153.624,2.708,110.866,19.348,22.774,20.133,3.54,18.761,9.765,1.137,110.843,0.704,0.167
4228.2002,80.076,78.795,153.288,2.707,108.773,19.154,22.927,20.26,3.453,18.93,9.775,1.156,110.817,0.797,0.161
4228.2998,79.802,78.669,152.809,2.705,108.337,18.801,23.029,20.297,3.441,19.234,9.692,1.155,110.777,0.854,0.155
4228.3999,79.696,78.638,152.327,2.702,109.106,18.548,22.979,20.177,3.465,19.656,9.556,1.155,110.728,0.909,0.152
4228.5,79.769,78.689,151.845,2.7,110.34,18.565,22.737,19.895,3.505,20.173,9.394,1.156,110.531,0.963,0.157
4228.6001,80.027,78.802,151.424,2.698,111.503,18.909,22.328,19.493,3.544,20.684,9.249,1.119,110.267,1.023,0.169
4228.7002,80.424,79.036,151.424,2.697,112.543,19.432,21.87,19.079,3.569,21.072,9.163,1.157,110.1,1.06,0.184
4228.7998,80.886,79.342,151.999,2.697,113.737,19.869,21.476,18.74,3.581,21.341,9.133,1.157,109.977,1.078,0.196
4228.8999,81.363,79.703,152.927,2.696,115.046,20.02,21.21,18.52,3.577,21.494,9.163,1.116,109.885,1.045,0.198
4229.0,81.799,80.113,153.409,2.694,115.745,19.872,21.088,18.426,3.561,21.489,9.26,1.156,109.839,1.013,0.195
4229.1001,82.18,80.522,153.783,2.693,115.398,19.671,21.06,18.407,3.52,21.328,9.426,1.155,110.443,0.983,0.191
4229.2002,82.517,80.931,154.076,2.692,114.317,19.548,21.073,18.42,3.447,20.985,9.67,1.155,111.546,0.99,0.19
4229.2998,82.856,81.376,154.518,2.691,113.776,19.463,21.08,18.429,3.365,20.574,9.93,1.156,111.695,1.0,0.188
4229.3999,83.242,81.827,154.887,2.691,114.463,19.333,21.07,18.427,3.293,20.124,10.194,1.127,111.806,1.014,0.185
4229.5,83.672,82.284,155.181,2.692,115.949,19.15,21.047,18.419,3.234,19.681,10.461,1.158,111.878,1.016,0.179
4229.6001,84.107,82.716,155.371,2.693,116.913,19.048,21.047,18.442,3.175,19.341,10.712,1.159,111.825,1.012,0.175
4229.7002,84.495,83.119,155.443,2.694,116.759,19.121,21.15,18.564,3.109,19.133,10.923,1.158,111.706,0.999,0.178
4229.7998,84.797,83.489,155.378,2.693,116.006,19.348,21.43,18.835,3.046,19.056,11.079,1.157,111.511,0.972,0.186
4229.8999,84.96,83.822,155.151,2.689,115.42,19.63,21.917,19.26,2.992,19.026,11.202,1.122,111.248,0.932,0.198
4230.0,84.988,84.177,154.898,2.684,115.13,19.821,22.478,19.72,2.944,19.018,11.313,1.136,110.998,0.871,0.208
4230.1001,84.942,84.568,154.623,2.678,114.836,19.842,22.957,20.093,2.903,19.049,11.403,1.15,110.774,0.882,0.214
4230.2002,84.949,85.1,154.404,2.674,114.644,19.678,23.244,20.301,2.874,19.12,11.476,1.11,110.62,0.954,0.212
4230.2998,85.163,85.684,154.268,2.671,115.1,19.433,23.358,20.374,2.874,19.23,11.504,1.111,110.481,1.123,0.208
4230.3999,85.65,86.336,154.267,2.667,116.48,19.172,23.398,20.399,2.922,19.423,11.452,1.146,110.35,1.236,0.206
4230.5,86.411,86.997,154.463,2.658,118.812,18.895,23.43,20.427,3.008,19.72,11.321,1.111,110.606,1.294,0.21
4230.6001,87.36,87.604,154.72,2.645,121.457,18.653,23.487,20.486,3.116,20.089,11.138,1.111,110.834,1.246,0.218
4230.7002,88.366,88.085,155.029,2.632,123.538,18.586,23.582,20.582,3.208,20.429,10.968,1.144,110.834,1.167,0.231
4230.7998,89.344,88.288,155.189,2.622,124.736,18.794,23.718,20.71,3.265,20.661,10.841,1.157,111.137,1.074,0.248
4230.8999,90.2,88.306,155.234,2.619,125.141,19.255,23.882,20.853,3.291,20.802,10.759,1.141,111.523,0.97,0.263
4231.0,90.855,88.006,155.07,2.621,125.147,19.741,24.046,20.989,3.303,20.897,10.706,1.141,111.91,0.882,0.273
4231.1001,91.212,87.496,154.68,2.628,124.448,20.032,24.206,21.117,3.312,21.01,10.654,1.111,112.01,0.843,0.27
4231.2002,91.108,86.859,154.172,2.638,121.884,20.007,24.345,21.22,3.279,21.128,10.553,1.13,112.01,1.001,0.257
4231.2998,90.56,86.036,153.536,2.648,117.337,19.84,24.413,21.256,3.169,21.261,10.323,1.13,112.01,1.204,0.241
4231.3999,89.584,85.096,152.905,2.656,111.788,19.628,24.342,21.169,3.037,21.344,10.043,1.112,112.01,1.399,0.228
4231.5,88.221,84.091,152.294,2.662,107.491,19.425,24.051,20.896,2.948,21.323,9.831,1.122,112.01,1.36,0.217
4231.6001,86.66,83.024,151.763,2.665,105.704,19.326,23.572,20.475,2.93,21.166,9.804,1.134,112.01,1.192,0.212
4231.7002,85.115,82.081,151.388,2.668,106.017,19.419,22.996,19.986,2.934,20.964,9.871,1.152,112.069,0.943,0.212
4231.7998,83.826,81.264,151.13,2.672,107.564,19.675,22.421,19.506,2.928,20.735,9.983,1.16,112.135,0.732,0.216
4231.8999,82.923,80.845,151.083,2.675,109.357,19.889,21.926,19.088,2.92,20.335,10.196,1.138,112.021,0.605,0.217
4232.0,82.388,80.754,151.207,2.68,110.984,19.97,21.551,18.759,2.923,19.798,10.462,1.149,111.906,0.551,0.214
4232.1001,82.165,80.903,151.457,2.684,112.378,19.957,21.326,18.54,2.943,19.213,10.712,1.116,111.796,0.61,0.208
4232.2002,82.159,81.306,151.832,2.688,113.381,19.91,21.244,18.436,2.972,18.717,10.888,1.14,111.736,0.636,0.202
4232.2998,82.28,81.76,152.335,2.69,113.8,19.823,21.235,18.401,3.003,18.339,10.997,1.114,111.689,0.629,0.198
4232.3999,82.523,82.26,152.949,2.688,113.584,19.652,21.242,18.392,3.041,18.037,11.054,1.116,111.652,0.51,0.197
4232.5,82.917,82.791,153.685,2.681,112.895,19.541,21.232,18.384,3.093,17.842,11.021,1.16,111.6,0.406,0.203
4232.6001,83.429,83.357,154.523,2.672,112.017,19.742,21.225,18.395,3.147,17.698,10.956,1.161,111.541,0.324,0.22
4232.7002,84.026,83.958,155.462,2.663,111.162,20.388,21.262,18.462,3.188,17.589,10.902,1.121,111.474,0.376,0.25
4232.7998,84.671,84.608,156.346,2.657,110.7,21.338,21.392,18.616,3.207,17.544,10.878,1.067,111.407,0.505,0.281
4232.8999,85.332,85.263,157.157,2.654,110.749,22.133,21.617,18.835,3.206,17.607,10.865,1.1,111.338,0.735,0.304
4233.0,85.987,85.921,157.877,2.652,111.341,22.493,21.93,19.098,3.178,17.828,10.866,1.074,111.268,0.895,0.311
4233.1001,86.589,86.522,158.196,2.652,112.329,22.323,22.323,19.398,3.127,18.219,10.874,1.118,111.165,0.998,0.304
4233.2002,87.094,87.089,158.338,2.652,113.258,21.835,22.759,19.73,3.068,18.663,10.892,1.118,111.039,1.016,0.291
4233.2998,87.51,87.611,158.268,2.651,113.771,21.246,23.197,20.082,3.018,19.043,10.912,1.077,110.881,0.943,0.275
4233.3999,87.904,88.092,157.857,2.651,113.892,20.703,23.603,20.437,2.976,19.343,10.948,1.119,110.674,0.896,0.262
4233.5,88.355,88.543,157.382,2.651,114.212,20.303,23.959,20.784,2.942,19.598,10.99,1.095,110.444,0.944,0.253
4233.6001,88.858,88.948,156.872,2.649,115.131,20.094,24.291,21.137,2.911,19.833,11.043,1.108,110.187,1.054,0.25
4233.7002,89.333,89.348,156.457,2.647,116.566,20.062,24.644,21.522,2.889,19.998,11.117,1.114,109.893,1.179,0.253
4233.7998,89.697,89.754,156.148,2.643,117.915,20.082,25.062,21.95,2.88,20.022,11.219,1.068,109.592,1.304,0.257
4233.8999,89.978,90.18,156.031,2.64,118.686,20.073,25.548,22.405,2.878,19.895,11.354,1.106,109.29,1.323,0.26
4234.0,90.238,90.581,156.054,2.636,118.852,20.019,26.058,22.843,2.878,19.641,11.511,1.118,109.024,1.303,0.262
4234.1001,90.54,90.945,156.128,2.634,118.717,19.83,26.463,23.158,2.876,19.282,11.706,1.068,108.786,1.282,0.259
4234.2002,90.889,91.222,156.238,2.631,118.698,19.461,26.655,23.284,2.873,18.883,11.913,1.098,108.598,1.342,0.251
4234.2998,91.286,91.398,156.281,2.627,118.727,18.984,26.593,23.201,2.88,18.474,12.101,1.162,108.455,1.462,0.244
4234.3999,91.761,91.512,156.287,2.621,118.643,18.693,26.311,22.953,2.903,18.093,12.242,1.127,108.345,1.694,0.243
4234.5,92.263,91.521,156.238,2.617,118.713,18.866,25.959,22.66,2.939,17.762,12.34,1.166,108.298,1.908,0.255
4234.6001,92.686,91.53,156.187,2.615,119.355,19.577,25.606,22.364,2.999,17.461,12.393,1.079,108.307,2.094,0.277
4234.7002,92.862,91.545,156.144,2.618,120.819,20.568,25.221,22.026,3.077,17.193,12.403,1.131,108.345,2.156,0.3
4234.7998,92.756,91.585,156.144,2.623,122.343,21.261,24.725,21.591,3.162,16.977,12.362,1.116,108.407,2.1,0.311
4234.8999,92.474,91.629,156.158,2.627,123.227,21.306,24.111,21.07,3.231,16.864,12.285,1.112,108.442,1.955,0.303
4235.0,92.195,91.668,156.178,2.628,123.301,20.672,23.494,20.569,3.277,16.903,12.159,1.069,108.456,1.685,0.284
4235.1001,92.108,91.654,156.184,2.623,123.127,19.748,23.04,20.218,3.31,17.024,12.003,1.093,108.415,1.388,0.266
4235.2002,92.286,91.56,156.19,2.613,123.123,18.95,22.811,20.056,3.332,17.166,11.854,1.156,108.366,1.072,0.257
4235.2998,92.725,91.398,156.201,2.601,122.867,18.559,22.79,20.065,3.335,17.278,11.737,1.073,108.318,0.869,0.263
4235.3999,93.3,91.065,156.26,2.591,121.155,18.695,22.939,20.216,3.295,17.381,11.636,1.1,108.354,0.788,0.278
4235.5,93.781,90.671,156.362,2.588,117.724,19.199,23.209,20.461,3.192,17.476,11.505,1.07,108.475,0.828,0.296
4235.6001,93.973,90.228,156.5,2.593,113.533,19.859,23.53,20.729,3.056,17.545,11.369,1.128,108.669,1.068,0.304
4235.7002,93.713,89.764,156.654,2.608,110.388,20.373,23.712,20.849,2.953,17.595,11.245,1.136,108.951,1.322,0.3
4235.7998,93.125,89.331,156.786,2.626,108.907,20.673,23.605,20.712,2.916,17.651,11.153,1.135,109.202,1.586,0.288
4235.8999,92.355,88.924,156.895,2.642,108.655,20.821,23.187,20.323,2.925,17.714,11.065,1.136,109.422,1.731,0.274
4236.0,91.623,88.636,156.998,2.654,108.676,20.862,22.61,19.829,2.943,17.739,10.993,1.121,109.492,1.816,0.264
4236.1001,91.109,88.442,157.145,2.659,108.527,20.805,22.139,19.443,2.97,17.723,10.932,1.094,109.48,1.828,0.257
4236.2002,90.878,88.359,157.347,2.66,108.61,20.657,21.89,19.247,3.02,17.689,10.871,1.099,109.373,1.861,0.254
4236.2998,90.894,88.468,157.61,2.656,109.424,20.603,21.85,19.225,3.099,17.637,10.811,1.087,109.181,1.898,0.259
4236.3999,90.976,88.67,157.867,2.65,110.829,20.801,21.911,19.289,3.182,17.59,10.771,1.072,108.982,1.936,0.271
4236.5,91.021,88.987,158.103,2.646,112.46,21.206,22.015,19.389,3.261,17.503,10.793,1.061,108.786,1.95,0.286
4236.6001,91.047,89.354,158.279,2.644,114.088,21.575,22.132,19.498,3.311,17.362,10.928,1.104,108.619,1.923,0.295
4236.7002,91.157,89.732,158.452,2.645,115.618,21.635,22.226,19.581,3.337,17.175,11.135,1.073,108.45,1.813,0.295
4236.7998,91.402,90.116,158.634,2.645,116.987,21.449,22.273,19.622,3.336,16.966,11.395,1.036,108.27,1.663,0.289
4236.8999,91.796,90.503,158.785,2.646,118.363,21.194,22.274,19.625,3.306,16.754,11.679,1.028,108.079,1.511,0.282
4237.0,92.342,90.876,158.901,2.645,119.997,20.995,22.263,19.626,3.257,16.531,11.985,1.082,107.888,1.385,0.277
4237.1001,93.005,91.217,158.95,2.645,121.78,20.777,22.304,19.68,3.189,16.294,12.317,1.082,107.706,1.295,0.271
4237.2002,93.722,91.484,158.847,2.645,122.981,20.435,22.459,19.839,3.129,16.082,12.584,1.082,107.528,1.227,0.262
4237.2998,94.342,91.695,158.678,2.642,122.227,19.975,22.802,20.161,3.104,15.903,12.721,1.084,107.349,1.195,0.252
4237.3999,94.795,91.805,158.436,2.639,119.718,19.491,23.317,20.623,3.121,15.719,12.699,1.016,107.165,1.218,0.243
4237.5,95.121,91.831,158.256,2.635,116.641,19.083,23.959,21.183,3.155,15.521,12.611,0.953,107.01,1.291,0.238
4237.6001,95.447,91.829,158.145,2.631,115.309,18.866,24.634,21.752,3.194,15.502,12.497,0.882,106.88,1.492,0.236
4237.7002,95.866,91.835,158.202,2.629,116.682,18.866,25.205,22.224,3.24,15.824,12.345,0.795,106.807,1.818,0.239
4237.7998,96.376,91.897,158.379,2.628,119.896,19.086,25.589,22.534,3.299,16.487,12.123,0.755,106.789,2.207,0.248
4237.8999,96.971,91.999,158.634,2.628,123.149,19.478,25.749,22.66,3.339,17.149,11.934,0.92,106.803,2.579,0.26
4238.0,97.656,92.172,159.004,2.626,125.053,19.918,25.765,22.673,3.347,17.61,11.83,0.916,106.865,2.826,0.273
4238.1001,98.435,92.254,159.364,2.624,125.586,20.321,25.742,22.663,3.33,17.903,11.791,0.947,106.945,2.96,0.286
4238.2002,99.262,92.522,159.703,2.621,125.174,20.625,25.765,22.697,3.31,18.163,11.75,0.952,107.035,2.749,0.296
4238.2998,100.023,94.639,159.928,2.618,124.506,20.823,25.86,22.794,3.283,18.416,11.717,0.938,107.129,2.412,0.304
4238.3999,100.649,95.519,160.115,2.617,123.984,20.954,25.986,22.914,3.247,18.576,11.714,0.919,107.227,1.967,0.308
4238.5,101.104,95.519,160.268,2.618,123.481,21.046,26.072,22.992,3.211,18.662,11.724,0.931,107.326,1.514,0.309
4238.6001,101.358,95.519,160.318,2.621,122.842,21.075,26.034,22.951,3.182,18.68,11.723,0.923,107.408,1.236,0.305
4238.7002,101.396,95.289,160.362,2.624,122.151,20.934,25.861,22.787,3.167,18.622,11.713,0.921,107.462,1.132,0.298
4238.7998,101.173,94.865,160.399,2.624,121.375,20.584,25.583,22.535,3.165,18.491,11.705,0.953,107.493,1.411,0.288
4238.8999,100.647,94.44,160.264,2.622,120.531,20.147,25.278,22.269,3.184,18.333,11.68,0.92,107.499,1.775,0.279
4239.0,99.953,94.014,160.095,2.62,119.946,19.879,25.036,22.066,3.211,18.266,11.627,0.937,107.51,2.23,0.275
4239.1001,99.222,93.589,159.888,2.62,119.679,19.868,24.901,21.963,3.238,18.303,11.562,0.933,107.527,2.609,0.275
4239.2002,98.617,93.163,159.725,2.623,119.816,19.943,24.907,21.987,3.261,18.414,11.5,0.914,107.523,2.918,0.273
4239.2998,98.22,92.927,159.667,2.627,120.567,19.84,25.025,22.111,3.285,18.537,11.46,0.914,107.483,3.131,0.265
4239.3999,98.05,92.927,159.741,2.628,122.113,19.447,25.236,22.314,3.317,18.681,11.444,0.915,107.401,3.226,0.253
4239.5,98.127,92.145,159.909,2.625,124.195,18.815,25.518,22.575,3.35,18.813,11.471,0.915,107.251,3.271,0.234
4239.6001,98.381,91.463,160.108,2.619,125.947,18.185,25.827,22.857,3.385,18.932,11.522,0.915,107.088,3.252,0.233
4239.7002,98.734,91.037,160.343,2.612,126.743,17.74,26.125,23.135,3.418,18.972,11.58,0.915,106.913,3.156,0.232
4239.7998,99.146,90.984,160.431,2.606,126.499,17.64,26.381,23.387,3.448,18.916,11.653,0.918,106.759,3.045,0.231
4239.8999,99.624,90.984,160.487,2.601,126.239,17.897,26.606,23.628,3.484,18.787,11.754,0.925,106.807,2.931,0.235
4240.0,100.172,90.984,160.519,2.596,126.959,18.3,26.856,23.903,3.538,18.671,11.872,0.947,107.232,2.255,0.241
4240.1001,100.773,91.334,160.518,2.594,128.827,18.556,27.22,24.285,3.621,18.644,11.968,0.974,107.306,2.303,0.25
4240.2002,101.352,91.888,160.565,2.591,131.379,18.469,27.813,24.858,3.704,18.703,12.03,0.966,107.306,2.358,0.256
4240.2998,101.809,92.735,160.735,2.589,134.133,18.193,28.632,25.592,3.758,18.814,12.123,1.003,107.306,2.42,0.259
4240.3999,102.044,93.586,161.041,2.585,137.086,17.905,29.514,26.299,3.77,19.007,12.344,1.012,107.007,2.477,0.258
4240.5,101.907,94.331,161.37,2.581,140.115,17.736,29.751,26.317,3.751,19.265,12.687,1.013,106.718,2.521,0.258
4240.6001,101.45,94.756,161.646,2.578,142.917,17.681,28.703,25.158,3.724,19.463,13.016,1.032,106.718,2.547,0.256
4240.7002,100.758,94.871,161.72,2.577,145.022,17.698,26.143,22.714,3.695,19.518,13.268,1.021,106.718,2.518,0.254
4240.7998,99.965,94.871,161.667,2.581,145.879,17.718,22.497,19.456,3.665,19.451,13.421,1.116,106.718,2.461,0.251
4240.8999,99.188,94.871,161.411,2.587,145.816,17.706,18.968,16.425,3.633,19.35,13.543,1.131,106.718,2.367,0.247
4241.0,98.48,94.871,160.961,2.596,145.315,17.632,16.398,14.3,3.605,19.247,13.614,1.154,106.718,2.264,0.243
4241.1001,97.886,94.871,160.397,2.603,144.431,17.527,15.229,13.413,3.586,19.133,13.636,1.17,106.779,2.173,0.239
4241.2002,97.433,94.871,159.701,2.606,142.988,17.513,15.203,13.503,3.571,18.975,13.61,1.172,107.165,2.108,0.237
4241.2998,97.126,94.871,158.897,2.606,140.888,17.633,15.989,14.271,3.563,18.722,13.487,1.173,107.306,2.076,0.238
4241.3999,96.97,94.871,158.022,2.604,138.082,17.833,17.405,15.541,3.55,18.402,13.316,1.191,107.318,2.054,0.24
4241.5,96.999,94.871,157.14,2.605,135.057,18.032,19.09,16.996,3.521,18.12,13.191,1.233,107.425,2.039,0.244
4241.6001,97.255,94.871,156.513,2.607,132.68,18.265,20.659,18.325,3.484,17.937,13.171,1.202,107.457,2.024,0.25
4241.7002,97.775,94.845,156.096,2.61,131.646,18.594,21.978,19.439,3.449,17.825,13.219,1.227,107.432,2.019,0.256
4241.7998,98.475,94.422,156.126,2.611,132.275,18.985,23.335,20.591,3.409,17.738,13.309,1.241,107.341,2.04,0.264
4241.8999,99.142,94.223,156.301,2.608,134.062,19.307,25.135,22.111,3.346,17.677,13.463,1.203,107.205,2.102,0.274
4242.0,99.599,94.218,156.606,2.602,136.219,19.468,27.4,23.999,3.271,17.679,13.638,1.225,107.032,2.184,0.284
4242.1001,99.673,93.793,157.302,2.594,137.374,19.6,29.606,25.802,3.219,17.872,13.684,1.243,106.834,2.283,0.294
4242.2002,99.394,93.159,158.048,2.586,137.105,19.939,31.086,26.972,3.207,18.261,13.544,1.293,106.664,2.349,0.304
4242.2998,98.801,92.312,158.842,2.583,135.865,20.498,31.506,27.234,3.221,18.709,13.299,1.289,106.523,2.386,0.311
4242.3999,97.965,91.87,159.588,2.585,134.584,21.001,30.771,26.505,3.231,19.041,13.092,1.289,106.466,2.347,0.315
4242.5,97.086,91.632,160.261,2.592,133.734,21.151,29.305,25.158,3.228,19.204,12.979,1.33,106.429,2.269,0.317
4242.6001,96.309,91.632,160.844,2.6,133.135,20.998,27.381,23.441,3.214,19.261,12.921,1.314,106.413,2.166,0.316
4242.7002,95.754,91.241,161.193,2.607,132.342,20.838,25.208,21.566,3.207,19.213,12.878,1.378,106.402,2.059,0.315
4242.7998,95.43,90.818,161.474,2.612,131.297,20.953,23.16,19.855,3.217,19.067,12.837,1.346,106.401,1.969,0.314
4242.8999,95.28,90.392,161.686,2.615,130.316,21.296,21.532,18.536,3.233,18.843,12.819,1.398,106.415,1.894,0.313
4243.0,95.257,90.336,161.925,2.617,129.707,21.664,20.565,17.792,3.256,18.621,12.802,1.38,106.479,1.855,0.313
4243.1001,95.313,90.262,162.132,2.618,129.524,21.887,20.29,17.63,3.285,18.444,12.765,1.342,106.565,1.834,0.313
4243.2002,95.402,90.05,162.269,2.619,129.537,21.905,20.555,17.914,3.331,18.342,12.672,1.355,106.676,1.827,0.311
