DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
4310.8,248.3691,75.6547,145.3685,2.6938,134.4799,19.5182,7.665,6.6448,3.4569,17.1198,4.0158,10.3256,113.2582,0.0,10.0
4310.9,247.9682,75.4759,145.001,2.6973,135.9241,19.4814,7.7398,6.7022,3.5241,17.1338,3.8881,10.3417,113.3673,0.0,10.0
4311.0,247.7709,75.3291,144.7319,2.7018,137.0966,19.4622,7.7881,6.7325,3.5808,17.145,3.7049,10.3655,113.4548,0.0,10.0
4311.2,247.9925,75.2513,144.6088,2.709,134.8339,18.942,7.8176,6.7394,3.6819,17.2282,3.0956,10.3547,113.5461,0.0,10.0
4311.3,248.3908,75.2676,144.6329,2.7088,132.2974,18.5479,7.8149,6.7362,3.7288,17.1129,2.891,10.3681,113.5513,0.0,10.0
4311.7,250.6966,75.4623,144.7404,2.6962,128.7031,18.4991,7.816,6.7717,3.8174,16.0924,2.9652,10.3716,113.5046,0.0,10.0
4311.8,250.9666,75.4775,144.685,2.6993,129.0583,18.5656,7.8287,6.777,3.7959,15.8757,3.1275,10.3653,113.5184,0.0,10.0
4312.1,250.2445,75.5364,144.4195,2.705,135.2087,19.1157,7.9129,6.8268,3.5273,15.3777,4.1909,10.3795,113.5522,0.0,10.0
4312.4,248.76,75.6553,144.3106,2.6819,131.5282,19.7289,7.9816,6.8842,3.1538,14.6278,5.2439,10.3694,113.4836,0.0,10.0
4312.5,248.3552,75.6838,144.2666,2.6779,130.8244,19.8974,7.9895,6.8964,3.0899,14.5394,5.4277,10.3547,113.4685,0.0,10.0
4313.2,250.2,76.0909,145.0389,2.6806,133.3192,19.0138,7.7062,6.6735,3.0545,14.9392,5.135,10.3437,113.3129,0.0,10.0
4313.3,250.9694,76.1458,145.4697,2.68,132.9376,19.0276,7.6507,6.632,3.1201,15.0646,4.8717,10.3621,113.2416,0.0,10.0
4313.4,251.6603,76.1795,145.9092,2.6809,132.5235,19.0412,7.6221,6.61,3.2049,15.1818,4.5617,10.3556,113.173,0.0,10.0
4313.5,252.1244,76.2091,146.2637,2.6838,132.4147,19.0247,7.6293,6.6183,3.2812,15.2508,4.292,10.3668,113.113,0.0,10.0
4313.6,252.2282,76.2586,146.5841,2.6877,132.3985,19.0202,7.6804,6.6668,3.339,15.3008,4.0737,10.3865,113.0611,0.0,10.0
4313.7,251.9794,76.362,146.8702,2.6916,132.2343,19.0405,7.7757,6.7556,3.3688,15.3333,3.9423,10.3423,113.0127,0.0,10.0
4313.9,250.7069,76.6259,147.4069,2.694,131.0828,18.9556,8.0036,6.9615,3.3422,15.4443,3.9635,10.3716,112.9082,0.0,10.0
4314.1,249.3184,76.874,147.8094,2.6884,130.9143,18.7777,8.0367,6.9914,3.2535,15.6393,4.1799,10.3813,112.8005,0.0,10.0
4314.4,249.9519,76.9064,148.102,2.6834,134.1989,19.2306,7.5973,6.598,3.1222,16.2881,4.8069,10.3376,112.7257,0.0,10.0
4314.5,250.803,76.8518,148.1189,2.6844,137.461,19.4775,7.4637,6.4723,3.1237,16.586,4.9856,10.3652,112.7407,0.0,10.0
4314.7,252.2671,76.7306,147.6988,2.6886,140.9551,20.0372,7.3023,6.3282,3.164,16.7113,4.9976,10.3689,112.8398,0.0,10.0
4314.8,252.6527,76.6742,147.3076,2.6904,139.5685,20.2455,7.2485,6.2902,3.1976,16.6306,4.8962,10.322,112.9153,0.0,10.0
4315.2,251.8483,76.6003,145.4671,2.6776,137.828,20.0847,7.2787,6.3748,3.3412,16.7709,4.2823,10.3654,113.1693,0.0,10.0
4315.3,251.3758,76.5962,145.2439,2.6725,138.3801,20.0334,7.3429,6.4455,3.3768,16.902,4.0705,10.3694,113.1996,0.0,10.0
4315.6,250.202,76.4688,144.9985,2.6742,133.7764,19.5398,7.5921,6.6303,3.4479,17.2406,3.5327,10.3276,113.2783,0.0,10.0
4315.8,249.884,76.2898,144.9373,2.6806,132.8798,18.9489,7.7736,6.7805,3.4359,17.0844,3.4475,10.363,113.3313,0.0,10.0
4316.1,248.6168,76.218,144.967,2.6794,129.972,18.617,8.0593,7.0579,3.4053,16.6931,3.2694,10.3529,113.3412,0.0,10.0
4316.2,247.6884,76.2877,144.9605,2.6757,127.7268,18.4212,8.1744,7.1691,3.3965,16.6413,3.1963,10.3539,113.332,0.0,10.0
4316.4,245.8565,76.4927,144.8874,2.6743,125.5641,17.849,8.4038,7.3668,3.3945,16.6804,3.101,10.3605,113.3343,0.0,10.0
4316.6,245.477,76.6034,144.7567,2.683,128.1721,17.6477,8.5064,7.4277,3.4011,17.0255,3.0496,10.3799,113.3716,0.0,10.0
4316.7,245.8937,76.593,144.6873,2.6851,129.7912,17.7495,8.4756,7.385,3.4108,17.1113,3.0867,10.344,113.3901,0.0,10.0
4316.8,246.5127,76.5559,144.6291,2.6839,130.5064,17.9278,8.4006,7.3014,3.4281,17.0373,3.1767,10.3592,113.4007,0.0,10.0
4316.9,247.1222,76.4778,144.5988,2.6803,130.4102,18.1876,8.2961,7.1897,3.4515,16.8615,3.2977,10.3027,113.4025,0.0,10.0
4317.1,248.1135,76.359,144.6171,2.6733,130.7175,18.9818,8.0628,6.9557,3.469,16.2738,3.743,10.3607,113.3969,0.0,10.0
4317.2,248.5985,76.349,144.6569,2.6738,131.786,19.3493,7.9458,6.8511,3.4596,15.9444,4.0205,10.36,113.3987,0.0,10.0
4317.3,249.1482,76.3529,144.7025,2.678,133.1918,19.5376,7.8347,6.7577,3.4514,15.6875,4.2415,10.3137,113.4044,0.0,10.0
4317.4,249.761,76.3693,144.7407,2.6826,134.4839,19.5482,7.7342,6.6754,3.4576,15.5325,4.3523,10.3177,113.4092,0.0,10.0
4317.6,250.7068,76.4728,144.6889,2.68,136.2724,19.3362,7.6026,6.5759,3.4967,15.545,4.3129,10.2864,113.4023,0.0,10.0
4317.7,250.776,76.5358,144.6207,2.6736,137.1196,19.1655,7.5935,6.5774,3.5277,15.7009,4.1777,10.3263,113.3959,0.0,10.0
4317.9,250.1197,76.6693,144.42,2.6693,137.1486,18.7198,7.6997,6.6703,3.6595,16.1376,3.6837,10.3228,113.4146,0.0,10.0
4318.0,249.8419,76.7336,144.3182,2.6743,135.7025,18.5574,7.7719,6.7227,3.7409,16.4174,3.3931,10.3452,113.445,0.0,10.0
4318.1,249.9573,76.7743,144.1728,2.6807,133.7207,18.4783,7.8207,6.7522,3.7927,16.7174,3.1817,10.3147,113.4808,0.0,10.0
4318.2,250.5162,76.7871,144.0959,2.6857,132.1274,18.4501,7.824,6.744,3.7973,16.9626,3.1138,10.3273,113.5108,0.0,10.0
4318.5,253.7851,76.6914,144.1302,2.6801,135.4034,18.1308,7.6527,6.5984,3.5245,18.1967,3.5059,10.3473,113.5278,0.0,10.0
4318.6,254.7059,76.6361,144.1448,2.6776,137.1188,18.042,7.5905,6.5609,3.4442,18.6146,3.5428,10.3131,113.5262,0.0,10.0
4319.0,252.9014,76.5873,144.2621,2.6896,135.2914,18.9898,7.8211,6.7945,3.2575,19.1925,3.396,10.3244,113.5691,0.0,10.0
4319.1,250.9881,76.6101,144.2685,2.6915,133.7854,19.2337,8.0673,7.003,3.2188,18.8148,3.5077,10.3348,113.5846,0.0,10.0
4319.4,247.8634,76.5301,143.8844,2.693,128.786,19.5554,8.7099,7.5229,3.1121,17.1688,4.2059,10.3494,113.6744,0.0,10.0
4319.7,253.8934,76.1118,143.0624,2.6883,133.0218,20.0828,8.5536,7.3436,3.0846,16.4561,4.8396,10.3198,113.7817,0.0,10.0
4319.9,260.0146,75.9203,142.8591,2.6682,134.1344,20.2185,8.2819,7.1066,3.0895,16.2879,5.078,10.2926,113.777,0.0,10.0
4320.3,265.6946,75.2812,142.7694,2.6377,141.2643,19.8943,8.4263,7.1897,3.207,15.32,5.6669,10.331,113.6773,0.0,10.0
4320.5,267.1747,74.8186,143.4304,2.641,143.5834,19.6463,8.5471,7.2926,3.2955,15.2397,5.479,10.3104,113.5935,0.0,10.0
4320.7,266.6289,74.6143,144.5154,2.6408,143.6714,19.4442,8.5662,7.327,3.3531,15.6131,5.1033,10.2849,113.473,0.0,10.0
4320.9,263.1542,74.6335,145.3507,2.6535,141.6288,18.9718,8.4806,7.2931,3.3164,16.4555,4.5341,10.3249,113.3976,0.0,10.0
4321.0,260.3181,74.6337,145.442,2.6596,139.4916,18.7176,8.4433,7.2681,3.2476,17.1696,4.1969,10.2965,113.3908,0.0,10.0
4321.1,257.1843,74.624,145.4622,2.6634,136.9154,18.68,8.4293,7.2464,3.1557,17.9007,3.8921,10.2555,113.3985,0.0,10.0
4321.6,245.3531,74.7185,145.2096,2.665,131.0228,19.3384,9.0761,7.7537,2.984,17.766,4.0092,10.3385,113.4551,0.0,10.0
4321.8,244.7162,74.8638,145.2008,2.6661,130.1987,19.3096,9.3837,7.9805,2.9701,17.255,4.2868,10.2376,113.4533,0.0,10.0
4321.9,245.4522,74.9126,145.2486,2.6671,130.6624,19.1056,9.3937,7.956,2.9622,17.1876,4.3832,10.2731,113.4478,0.0,10.0
4322.0,246.6361,74.9495,145.3006,2.6675,131.2152,18.8798,9.2776,7.8366,2.9513,17.2841,4.4351,10.2467,113.4389,0.0,10.0
4322.3,250.3108,74.9668,145.4353,2.6632,130.9521,18.9694,8.4196,7.1735,2.9409,18.704,4.0882,10.2772,113.3866,0.0,10.0
4322.4,250.8989,74.9529,145.4615,2.6575,131.9087,19.2113,8.1372,6.9589,2.9633,19.3004,3.8377,10.2556,113.3619,0.0,10.0
4322.5,251.0947,74.9389,145.4784,2.6531,133.3038,19.5524,7.9274,6.788,2.9893,19.7182,3.6271,10.2752,113.3384,0.0,10.0
4322.9,251.2233,74.9342,145.527,2.6526,132.1315,20.1863,7.6491,6.5096,3.1644,19.5112,3.1678,10.2472,113.3194,0.0,10.0
4323.0,251.4955,75.021,145.5562,2.6586,130.6158,19.8985,7.6222,6.4918,3.2083,19.1679,3.1424,10.269,113.3152,0.0,10.0
4323.1,251.7309,75.164,145.6276,2.6565,130.2338,19.7742,7.6044,6.4866,3.2333,18.7855,3.2044,10.2456,113.2955,0.0,10.0
4324.2,249.7119,76.1213,145.4474,2.6672,133.5806,18.7229,7.8697,6.7155,3.6816,15.983,3.2358,10.2331,113.3561,0.0,10.0
4324.3,250.0488,76.0426,144.9971,2.664,133.2244,18.594,7.8114,6.673,3.7136,16.0268,3.1547,10.2372,113.4147,0.0,10.0
4324.4,250.4431,75.9459,144.5162,2.6558,133.1358,18.5528,7.7447,6.6271,3.7226,16.0933,3.1252,10.2507,113.4708,0.0,10.0
4324.5,250.8373,75.8427,144.1455,2.6515,133.7809,18.6316,7.6782,6.5819,3.7072,16.1809,3.1377,10.2713,113.5144,0.0,10.0
4324.6,251.1745,75.7569,143.9428,2.6525,134.5625,18.7997,7.6235,6.5371,3.6672,16.2693,3.1931,10.2792,113.5343,0.0,10.0
4325.5,253.9393,76.3711,145.9239,2.6117,133.2968,18.9038,7.6391,6.5652,3.1355,16.1985,4.7956,10.2461,112.9477,0.0,10.0
4325.6,254.5549,76.4824,145.935,2.6115,134.7184,18.8629,7.6163,6.5372,3.1395,16.0332,4.95,10.2369,112.9216,0.0,10.0
4325.7,255.0859,76.5691,146.0002,2.6115,136.5019,18.8014,7.5943,6.5198,3.1632,15.75,5.1114,10.2383,112.9017,0.0,10.0
4325.8,255.5424,76.6323,146.0905,2.6115,137.9945,18.7042,7.5781,6.515,3.185,15.3914,5.2663,10.1932,112.882,0.0,10.0
4326.0,256.5154,76.7156,146.3467,2.6115,138.2675,18.4534,7.568,6.5232,3.2128,14.7557,5.4319,10.2417,112.8307,0.0,10.0
4326.4,260.5417,77.6464,146.9878,2.6072,136.6335,18.7554,7.7326,6.65,3.2862,15.1811,4.8242,10.2086,112.6236,0.0,10.0
4326.5,262.1848,77.9507,147.1721,2.6017,135.6102,19.1758,7.8302,6.7445,3.3325,15.6722,4.4576,10.2153,112.5589,0.0,10.0
4326.6,263.841,78.1718,147.2992,2.5981,134.072,19.4463,7.9404,6.8605,3.3873,16.1426,4.1059,10.212,112.5057,0.0,10.0
4327.2,269.694,80.1957,146.9047,2.6069,132.7037,17.7276,8.5827,7.4164,3.4422,15.965,4.2406,10.1921,112.3794,0.0,10.0
4327.3,271.1339,81.2705,146.817,2.61,133.8004,17.8754,8.6899,7.5047,3.3814,15.8287,4.5413,10.1886,112.305,0.0,10.0
4327.4,273.0381,82.6753,146.8135,2.6128,135.8288,18.2863,8.8006,7.5969,3.3001,15.7512,4.8775,10.2039,112.2016,0.0,10.0
4327.5,275.3253,84.0549,146.8661,2.6146,138.2677,18.8283,8.9162,7.6949,3.2106,15.7284,5.2302,10.2314,112.0779,1.1534,183.3794
4327.8,281.7234,86.8354,147.1795,2.6086,144.4591,20.0885,9.2695,8.0097,2.9382,15.733,6.3057,10.1887,111.7356,1.5375,185.5584
4327.9,283.1958,87.1284,147.2425,2.6082,146.3343,20.2156,9.36,8.0924,2.8533,15.7069,6.6262,10.2367,111.6709,1.6519,185.6924
4328.1,284.7651,87.113,147.1743,2.5981,147.5365,19.7492,9.4277,8.1565,2.7393,15.8306,6.9347,10.2273,111.6079,1.7621,189.3555
4329.0,285.0233,84.4223,146.9269,2.5911,145.6653,18.88,8.9064,7.67,3.1233,17.9567,5.1969,10.2229,110.6412,1.1415,191.8871
4329.1,285.6838,83.3125,146.9395,2.5956,147.5527,18.823,8.9335,7.7119,3.1455,17.9267,5.1695,10.1693,111.0069,1.1317,190.2395
4329.2,285.5477,82.4043,147.015,2.6031,148.8876,18.7492,8.9506,7.7324,3.1554,17.7886,5.1758,10.2263,111.4326,1.134,187.5335
4329.6,276.0988,81.2185,147.3193,2.6327,140.0226,18.3678,8.6355,7.4527,3.2435,15.8027,5.3418,10.1915,112.3827,1.1933,176.7605
4330.1,264.6783,81.3923,147.4271,2.6413,139.2422,18.4726,7.6626,6.658,3.7869,14.9622,4.3523,10.1881,112.3063,0.8399,173.6447
4330.3,266.0791,81.4246,147.4518,2.6413,138.8954,18.4349,7.4403,6.4719,3.8896,14.9996,4.0014,10.1923,112.2505,0.7146,173.6447
4330.4,267.0871,81.4534,147.4377,2.6399,138.0162,18.4241,7.4102,6.4425,3.9086,15.0159,3.8952,10.2071,112.2384,0.6767,174.1541
4330.6,267.5274,81.4947,147.354,2.6362,137.4283,18.3722,7.5275,6.5219,3.8568,15.0693,3.8398,10.2013,112.2338,0.6569,175.5314
4330.7,266.8452,81.4817,147.2941,2.635,136.6783,18.1719,7.6248,6.6019,3.7844,15.0944,3.9137,10.2233,112.2413,0.6833,175.9356
4331.0,266.0013,81.3616,147.1605,2.626,134.588,17.784,7.7988,6.8014,3.605,15.1735,4.2324,10.1968,112.2662,0.7971,179.2271
4331.3,273.8742,81.3703,147.1644,2.6154,138.8251,18.4443,7.9844,6.9777,3.5873,15.6388,4.2714,10.2027,112.17,0.811,183.0706
4331.5,281.1165,81.6004,147.3962,2.6067,140.8379,18.6995,8.1847,7.1485,3.6863,15.7363,4.14,10.2111,111.9183,0.7641,186.2503
4332.0,288.4645,84.4313,150.0525,2.6252,139.6949,18.5724,8.9052,7.7545,3.7787,14.183,4.9482,10.2376,110.4443,1.0527,179.4951
4332.1,288.4919,85.2102,150.4263,2.6308,142.1591,18.2438,8.9647,7.7961,3.717,13.6759,5.4197,10.2266,110.3571,1.2211,177.4754
4332.2,288.3642,85.8906,150.6407,2.6316,144.0759,18.0286,8.9598,7.7818,3.664,13.3655,5.7505,10.2102,110.491,1.3392,177.2017
4332.3,288.1472,86.4001,150.6269,2.6274,144.7074,17.9727,8.902,7.7205,3.6173,13.2174,5.9825,10.2248,110.7813,1.422,178.7292
4332.4,287.9249,86.6598,150.4541,2.6215,143.899,18.0692,8.8177,7.6364,3.5655,13.1626,6.1815,10.2288,111.0909,1.4931,180.8384
4332.5,287.7589,86.8112,150.2451,2.6188,142.7484,18.2029,8.7496,7.5675,3.5196,13.1891,6.3019,10.2218,111.3179,1.5361,181.8471
4332.6,287.6884,86.8337,150.0288,2.6209,142.189,18.2595,8.7306,7.5441,3.4864,13.3149,6.3281,10.2079,111.4408,1.5454,181.0797
4332.8,287.8156,86.7624,149.8201,2.6335,143.3317,17.8754,8.8788,7.6891,3.4509,13.7499,6.1645,10.2162,111.5427,1.487,176.507
4332.9,288.0109,86.7256,149.8215,2.6385,143.8291,17.6067,8.9627,7.7878,3.4329,13.9185,6.0777,10.2409,111.5767,1.4561,174.6702
4333.0,288.1971,86.7267,149.8374,2.6417,143.5596,17.4937,8.9836,7.8302,3.4154,13.9996,6.0215,10.2414,111.5975,1.436,173.5246
4333.2,288.0643,86.911,149.92,2.6444,140.2869,17.8557,8.8446,7.7063,3.3605,13.9006,6.0744,10.2427,111.5893,1.4549,172.5175
4333.4,287.3047,87.3463,150.175,2.6438,137.3898,18.3859,8.6797,7.5369,3.3021,13.6987,6.244,10.2316,111.521,1.5154,172.7648
4333.5,286.9519,87.487,150.4222,2.6424,138.1761,18.4823,8.6671,7.5343,3.2865,13.7135,6.3239,10.2441,111.4755,1.544,173.2658
4333.6,286.6682,87.5197,150.6897,2.6403,140.1743,18.4643,8.7279,7.6084,3.2519,13.8056,6.4228,10.2464,111.4322,1.5793,174.0234
4333.7,286.4487,87.4811,150.9437,2.6376,141.8865,18.3935,8.86,7.747,3.2001,13.925,6.5326,10.2702,111.3975,1.6185,175.0193
4334.6,289.29,86.6715,149.8766,2.6077,148.2123,18.5071,9.5967,8.3673,2.8445,14.1128,7.9394,10.305,111.4462,2.1209,194.5682
4334.7,290.0021,86.9463,149.4099,2.6017,146.6451,18.3372,9.6663,8.4205,2.8009,14.0698,8.1237,10.2989,111.451,2.1867,196.7382
4334.8,290.6629,87.2666,149.041,2.5976,145.4706,18.1426,9.7654,8.504,2.7511,14.0011,8.3189,10.3209,111.4507,2.2564,198.2101
4335.0,291.4844,87.9761,148.7621,2.6012,146.806,17.7749,10.0602,8.76,2.6582,13.763,8.7075,10.2556,111.4614,2.3952,196.9023
4335.4,289.6159,87.39,147.4901,2.6257,148.344,18.5628,11.3869,10.0319,2.5911,13.939,8.7389,10.2876,111.7781,2.4064,188.0711
4335.5,288.4983,86.9162,147.3574,2.6351,146.1923,19.2047,11.2034,9.8519,2.5909,14.1814,8.6147,10.2954,111.8437,2.362,184.6919
4335.9,287.6275,86.9942,149.5533,2.6698,152.526,17.8188,5.2841,4.5252,2.8069,17.3486,6.8799,10.2736,110.4371,1.7425,172.2025
4336.1,287.7068,87.1802,149.1806,2.6815,152.9569,16.6807,4.0134,3.541,2.9469,19.0242,5.7432,10.2448,109.7445,1.3366,167.9883
4336.2,287.1868,87.0889,148.4368,2.6773,149.3617,16.9209,4.2164,3.7947,2.9997,19.6787,5.2125,10.2862,109.7003,1.1471,169.5151
4336.3,286.2549,86.9447,147.6013,2.6723,145.9916,17.3817,4.9935,4.5492,3.0301,20.0968,4.8773,10.2912,109.7521,1.0274,171.3055
4336.8,283.9278,86.6729,146.8737,2.5847,139.6497,17.3463,9.8859,8.7656,3.0828,19.2835,4.5632,10.3265,109.6534,0.9152,202.8302
4336.9,284.5462,86.7213,147.0609,2.5932,138.5572,17.4925,9.6143,8.4719,3.092,18.8204,4.6807,10.3232,109.6271,0.9572,199.7648
4337.0,285.1918,86.791,146.9801,2.6033,138.2062,17.6332,9.0922,7.9785,3.1053,18.3314,4.8168,10.3016,109.6215,1.0058,196.1493
4337.1,285.7916,86.8787,146.8402,2.6108,138.5459,17.6593,8.3978,7.3545,3.1213,17.8422,4.9788,10.305,109.6262,1.0636,193.442
4337.4,287.3928,87.0758,146.6975,2.6189,140.2624,17.5783,6.9609,6.1226,3.1241,17.3001,5.3221,10.2933,109.5843,1.1862,190.5236
4337.5,288.0224,87.1278,146.7865,2.6169,139.5515,17.7606,7.2355,6.3712,3.1061,17.4834,5.3721,10.3494,109.5143,1.2041,191.2378
4337.6,288.7542,87.2257,147.0697,2.6132,138.7377,18.0078,7.9208,6.9669,3.088,17.7066,5.4078,10.3516,109.3955,1.2168,192.6024
4337.7,289.5611,87.3666,147.495,2.6069,138.6794,18.263,8.9168,7.8159,3.0681,17.916,5.4611,10.3192,109.2201,1.2359,194.8695
4338.0,291.6208,88.144,149.6813,2.574,145.7717,18.9758,11.1328,9.5986,3.0985,17.5002,5.995,10.3265,108.4534,1.4265,206.6921
4338.3,291.7692,88.9134,151.97,2.5797,150.1339,19.9508,9.9468,8.5165,3.2454,15.8289,6.4514,10.3091,107.8242,1.5895,204.6259
4338.5,290.915,89.1148,153.0526,2.5893,149.284,20.1544,8.3696,7.1938,3.3366,14.8858,6.6474,10.3425,107.6271,1.6595,201.1773
4338.7,290.1588,89.2651,153.8393,2.6056,147.208,19.9953,7.2313,6.2746,3.3735,14.8251,6.5975,10.3324,107.5237,1.6417,195.2983
4338.8,290.0268,89.3603,154.0584,2.6155,146.4743,19.84,7.0151,6.1174,3.3396,15.1727,6.5557,10.3555,107.4861,1.6267,191.7449
4339.0,290.376,89.5556,154.2355,2.6251,146.5659,19.3174,7.1774,6.3074,3.2033,16.102,6.5403,10.2938,107.4193,1.6212,188.287
4339.3,292.479,89.5432,153.7008,2.5955,149.4125,18.907,7.9467,6.9747,3.0318,17.0587,6.553,10.3565,107.4607,1.6258,198.9702
4339.4,293.2735,89.3714,153.2338,2.5915,149.5447,18.9516,8.0496,7.0538,3.007,17.1375,6.5842,10.3244,107.5744,1.6369,200.3819
4339.5,293.8903,89.1394,152.6811,2.5915,148.6177,18.9153,8.1165,7.0991,3.0135,17.1493,6.5915,10.3616,107.7421,1.6395,200.3819
4339.6,294.2359,88.8199,152.0399,2.5915,147.1424,18.7622,8.1975,7.1537,3.0404,17.1941,6.5625,10.317,107.9428,1.6292,200.3819
4339.7,294.2334,88.5159,151.4653,2.5915,146.1088,18.5562,8.307,7.2284,3.0676,17.388,6.5071,10.3508,108.1469,1.6094,200.3813
4339.8,293.8573,88.2399,150.9588,2.5921,146.2567,18.4184,8.4199,7.3007,3.0771,17.742,6.4543,10.3706,108.3275,1.5905,200.1642
4340.1,291.2635,87.9935,150.431,2.6046,149.9494,18.4469,8.3363,7.1613,3.0588,18.7878,6.3425,10.3536,108.6099,1.5506,195.6897
4340.2,290.4755,88.043,150.4654,2.6083,149.9688,18.3455,8.1151,6.9756,3.0881,18.918,6.245,10.2872,108.6242,1.5158,194.3424
4340.5,290.02,88.2396,150.4979,2.609,145.9028,17.9991,7.5942,6.5616,3.3529,18.3084,5.69,10.3093,108.5677,1.3176,194.1054
4340.6,290.4082,88.3114,150.4939,2.6098,144.7177,18.1261,7.5672,6.5459,3.4692,17.8937,5.4741,10.3107,108.5447,1.2405,193.8105
4340.8,291.1892,88.4066,150.493,2.6115,143.9177,18.6954,7.6856,6.6769,3.6985,16.8427,5.1603,10.3126,108.5123,1.1285,193.2088
4340.9,291.3029,88.4083,150.5115,2.6103,144.1192,19.0443,7.8096,6.7985,3.7857,16.2417,5.1103,10.3421,108.4973,1.1106,193.6129
4341.0,291.2117,88.385,150.5484,2.6066,145.0,19.3565,7.9745,6.9528,3.833,15.5828,5.2012,10.3405,108.4763,1.143,194.9549
4341.2,291.0728,88.3654,150.7635,2.5943,148.4428,19.4439,8.3173,7.271,3.7774,14.2227,5.7813,10.3443,108.4019,1.3502,199.3965
4341.3,291.3017,88.3729,150.925,2.5901,149.9721,19.1246,8.4428,7.3821,3.7104,13.6789,6.1234,10.364,108.3836,1.4724,200.8795
4341.6,292.3039,88.5785,151.7229,2.5827,149.376,18.294,8.6173,7.5483,3.4787,13.0747,6.8487,10.3465,109.2702,1.7314,203.5691
4341.8,291.8365,88.7703,152.2645,2.5825,147.4871,18.0968,8.6474,7.5857,3.2601,13.5547,7.1555,10.3358,110.4157,1.8409,203.6401
4341.9,291.4465,88.8228,152.4179,2.5863,146.9377,17.926,8.648,7.5716,3.123,13.9842,7.2835,10.3158,110.7673,1.8866,202.2512
4342.0,291.1992,88.7941,152.4089,2.5932,147.0292,17.7899,8.6461,7.5476,2.9682,14.5484,7.3929,10.3556,110.9401,1.9257,199.7699
4342.1,291.1504,88.711,152.3106,2.6006,147.5491,17.7593,8.6454,7.5292,2.8147,15.2384,7.4325,10.3444,111.0173,1.9398,197.1004
4342.6,291.3544,87.6975,150.6505,2.6023,139.8675,18.5151,8.8127,7.7186,2.5159,18.166,6.3074,10.3838,111.3527,1.5381,196.5215
4342.7,290.7658,87.4891,150.271,2.6022,139.5931,18.406,8.9146,7.8156,2.5557,17.8759,6.3419,10.3997,111.4225,1.5504,196.549
4343.1,287.3188,86.8264,149.5111,2.594,144.7829,17.4324,8.2381,7.1621,2.8637,16.0552,6.7931,10.3483,111.4552,1.7115,199.507
4343.2,286.4446,86.7949,149.4606,2.595,145.4807,17.2288,7.6193,6.6407,2.933,15.8053,6.874,10.3805,111.2176,1.7404,199.1261
4343.3,285.8254,86.8061,149.4163,2.5986,146.3145,17.0218,7.0405,6.1556,3.0098,15.6473,6.9141,10.3412,110.8293,1.7547,197.8521
4343.5,285.6259,86.8577,149.1206,2.6064,148.8541,17.1143,6.4321,5.6354,3.1454,15.7631,6.8075,10.3586,110.0325,1.7167,195.02
4343.6,286.1859,86.829,148.8087,2.6061,150.0396,17.2333,6.4654,5.6809,3.1821,16.0299,6.6925,10.3476,109.8663,1.6756,195.1261
4343.8,287.8629,86.5047,147.7201,2.6003,150.5949,17.6489,7.2345,6.4114,3.1542,16.6252,6.5036,10.3814,110.0034,1.6081,197.2262
4343.9,288.4536,86.2892,147.0965,2.6006,149.8974,17.8711,7.94,7.0166,3.1068,16.8376,6.446,10.3885,110.1509,1.5875,197.1316
4344.4,285.5775,86.0301,146.273,2.5872,146.3854,18.4209,9.5639,8.2955,2.9053,15.3883,6.8521,10.3883,111.0385,1.7326,201.9555
4344.9,284.576,86.6228,147.7456,2.5762,148.0325,18.3119,9.0086,7.8401,3.0863,13.4971,7.3837,10.345,111.4107,1.9224,205.9002
4345.2,287.2407,87.2403,149.3162,2.5849,151.7782,17.8045,8.4724,7.3927,3.1665,14.7352,7.0822,10.3692,109.7808,1.8148,202.7507
4345.4,288.8833,87.496,149.4971,2.5988,151.1418,17.7874,8.2296,7.1879,3.0717,15.8602,6.8174,10.4283,109.4002,1.7202,197.7484
4345.5,289.3355,87.4609,149.2756,2.6096,149.3167,17.8523,8.2193,7.1994,2.998,16.3583,6.6888,10.3769,109.562,1.6743,193.8634
4345.6,289.3465,87.3331,148.9763,2.6164,147.301,17.8677,8.327,7.3188,2.9313,16.6995,6.5866,10.3337,109.9486,1.6378,191.4424
4345.9,284.727,86.0398,147.7426,2.6192,141.4318,17.4972,9.1823,8.1037,2.8289,16.1148,6.5091,10.3791,111.7209,1.6101,144.2167
4346.0,281.8137,85.4271,147.2586,2.6174,138.499,17.4281,9.4247,8.3153,2.8154,15.433,6.5187,10.3805,112.1184,1.6135,144.3238
4346.3,275.8895,83.9968,146.1223,2.6132,134.0721,18.051,9.5449,8.4742,2.8341,15.3948,6.38,10.3332,112.4901,1.564,160.5583
4346.6,278.4999,83.7601,146.2086,2.6054,140.8249,18.4403,9.6022,8.543,2.9564,16.226,6.0479,10.3889,111.9606,1.4454,174.9989
4346.7,279.9987,83.8795,146.5211,2.6007,142.6223,18.2688,9.6497,8.5494,3.0178,16.1651,5.9532,10.3777,111.6376,1.4116,175.3327
4346.9,281.7139,84.5621,147.3369,2.5953,142.9609,17.8408,9.4879,8.304,3.1692,15.8959,5.67,10.3612,110.9097,1.3105,171.0208
4347.0,281.8368,85.2415,147.7069,2.5953,142.2035,17.7476,9.2931,8.0996,3.2516,15.7596,5.4846,10.3682,110.5085,1.2443,169.104
